"Data Source","Type","Full Object Name","Object Name","Owner","Modified Date","Attributes","Entity Sources","Residencies","PII Count","Open Access","Number of Entities"
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=12/ss_day=25/created_at_year=2019/created_at_month=06/part-00006-842768ff-75a6-4931-8fd0-080c8729068f.c000.snappy.parquet","part-00006-842768ff-75a6-4931-8fd0-080c8729068f.c000.snappy.parquet","aws_datalake","2020-03-20 17:18:59.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=12/ss_day=24/created_at_year=2019/created_at_month=06/part-00006-2e9d6c97-9f05-4add-86f9-952148429a1f.c000.snappy.parquet","part-00006-2e9d6c97-9f05-4add-86f9-952148429a1f.c000.snappy.parquet","aws_datalake","2020-03-20 17:18:32.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=12/ss_day=23/created_at_year=2019/created_at_month=06/part-00006-2d95333e-ba95-420a-8852-1f6c91a6bca4.c000.snappy.parquet","part-00006-2d95333e-ba95-420a-8852-1f6c91a6bca4.c000.snappy.parquet","aws_datalake","2020-03-20 17:18:06.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=12/ss_day=21/created_at_year=2019/created_at_month=06/part-00006-1c55ec58-6aba-4750-bdc7-184a02cb06d9.c000.snappy.parquet","part-00006-1c55ec58-6aba-4750-bdc7-184a02cb06d9.c000.snappy.parquet","aws_datalake","2020-03-20 17:17:12.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=12/ss_day=19/created_at_year=2019/created_at_month=06/part-00006-d4f3a6d4-98e3-4d91-859f-76d33c75ce4b.c000.snappy.parquet","part-00006-d4f3a6d4-98e3-4d91-859f-76d33c75ce4b.c000.snappy.parquet","aws_datalake","2020-03-20 17:16:19.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=10/ss_day=08/created_at_year=2019/created_at_month=06/part-00006-25c0a46b-7186-4dc0-a72d-14e123420eac.c000.snappy.parquet","part-00006-25c0a46b-7186-4dc0-a72d-14e123420eac.c000.snappy.parquet","aws_datalake","2020-03-20 17:13:42.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=10/ss_day=07/created_at_year=2019/created_at_month=06/part-00006-0477aec2-c4bf-4c49-a3cd-e8d65106a83e.c000.snappy.parquet","part-00006-0477aec2-c4bf-4c49-a3cd-e8d65106a83e.c000.snappy.parquet","aws_datalake","2020-03-20 17:13:16.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=10/ss_day=05/created_at_year=2019/created_at_month=06/part-00006-0bff7dc5-5a80-4046-a708-e982fd0cfb9c.c000.snappy.parquet","part-00006-0bff7dc5-5a80-4046-a708-e982fd0cfb9c.c000.snappy.parquet","aws_datalake","2020-03-20 17:12:24.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=10/ss_day=03/created_at_year=2019/created_at_month=06/part-00006-6c198c81-0848-4d58-9c20-240421294757.c000.snappy.parquet","part-00006-6c198c81-0848-4d58-9c20-240421294757.c000.snappy.parquet","aws_datalake","2020-03-20 17:11:58.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=10/ss_day=02/created_at_year=2019/created_at_month=06/part-00006-02d41903-415c-40ae-82d8-6f3e339f3edf.c000.snappy.parquet","part-00006-02d41903-415c-40ae-82d8-6f3e339f3edf.c000.snappy.parquet","aws_datalake","2020-03-20 17:11:33.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=10/ss_day=01/created_at_year=2019/created_at_month=06/part-00006-56a68717-c996-4564-903e-711d0baec47e.c000.snappy.parquet","part-00006-56a68717-c996-4564-903e-711d0baec47e.c000.snappy.parquet","aws_datalake","2020-03-20 17:11:07.000","[classifier.US SSN]",,,1,"No",
