Data Source,Type,Full Object Name,Object Name,Owner,Modified Date,Attributes,Entity Sources,Residencies,PII Count,Open Access,Number of Entities
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\Acxiom Inputs\Mail History/Mail History 3a.csv,Mail History 3a.csv,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:21:57.341,[classifier.Oportun SSN],,,1,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Card\Rahul_Vemulapally\Alltrust/retro3Out.csv,retro3Out.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-30 22:30:02.164,[classifier.Oportun SSN],,,14,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\Post_Processing\Logs/3_Log_11OCT2019220001.txt,3_Log_11OCT2019220001.txt,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:06.279,[classifier.Oportun SSN],,,10,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\09\clarity\aggregation/2019_09_clarity_xml_response.csv,2019_09_clarity_xml_response.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.160,[classifier.Oportun SSN],,,1140,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\05\fis\aggregation/2019_05_fis_AcctFrdClsrsDtls.csv,2019_05_fis_AcctFrdClsrsDtls.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.067,[classifier.Oportun SSN],,,10,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\Post_Processing\Logs/3_Log_21MAR2020220003.txt,3_Log_21MAR2020220003.txt,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:06.296,[classifier.Oportun SSN],,,11,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\YeonjiChoi\Analytic Server Files/EFX_attributes_201907.csv,EFX_attributes_201907.csv,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:06.376,[classifier.Oportun SSN],,,33,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_12_teletrack_PreviousInquiries.csv,2018_12_teletrack_PreviousInquiries.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.914,[classifier.Oportun SSN],,,11,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\12\fis\aggregation/2019_12_fis_AcctClsrsFrdSumm.csv,2019_12_fis_AcctClsrsFrdSumm.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.244,[classifier.Oportun SSN],,,11,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\V10_input_variable_QC\TT_201808\aggregation/2018_08_teletrack_ChargeOff.csv,2018_08_teletrack_ChargeOff.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.619,[classifier.Oportun SSN],,,9,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_09_experian_PremierAttributes.csv,2018_09_experian_PremierAttributes.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.770,[classifier.Oportun SSN],,,11,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Fraud\MichaelDong/fraudcheck_08122018.csv,fraudcheck_08122018.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:49:41.086,[classifier.Oportun SSN],,,1,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\cc_bureau\EXP_return_10_1_2020/202017641A_0920_PREMAB.csv,202017641A_0920_PREMAB.csv,S-1-5-21-498304819-3224205621-3506385323-66875,2020-10-01 23:26:28.931,[classifier.Oportun SSN],,,1,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\model_validation\DataValidation\RapData\teletrack\oct\aggregation/2019_10_teletrack_Fraud_Comply360CM1.csv,2019_10_teletrack_Fraud_Comply360CM1.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:26.709,[classifier.Oportun SSN],,,12,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rapfiles2/2019_09_fis_AcctClsrsSumm.csv,2019_09_fis_AcctClsrsSumm.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.633,[classifier.Oportun SSN],,,17,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\10\teletrack\aggregation/2019_10_teletrack_ChargeOff.csv,2019_10_teletrack_ChargeOff.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.206,[classifier.Oportun SSN],,,12,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\02\fis\aggregation/2019_02_fis_AcctClsrsDtls.csv,2019_02_fis_AcctClsrsDtls.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:26.837,[classifier.Oportun SSN],,,62,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_12_experian_TradeLine.csv,2018_12_experian_TradeLine.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.888,[classifier.Oportun SSN],,,12,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_03_fis_AcctClsrsDtls.csv,2019_03_fis_AcctClsrsDtls.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.969,[classifier.Oportun SSN],,,66,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Fraud\MichaelDong/fraudcheck_09032018.csv,fraudcheck_09032018.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:49:41.089,[classifier.Oportun SSN],,,2,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\model_validation\10\teletrack\aggregation/2019_10_teletrack_ChargeOff.csv,2019_10_teletrack_ChargeOff.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:26.608,[classifier.Oportun SSN],,,12,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\Post_Processing\Logs/3_Log_13JUL2020155037.txt,3_Log_13JUL2020155037.txt,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:06.281,[classifier.Oportun SSN],,,13,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Card\Rahul_Vemulapally\lc_data/LoanStats3a_securev1.csv,LoanStats3a_securev1.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-30 22:30:02.396,[classifier.Oportun SSN],,,2,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\12\fis\aggregation/2019_12_fis_RetlItmsDtls.csv,2019_12_fis_RetlItmsDtls.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.252,[classifier.Oportun SSN],,,11,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\07\fis\aggregation/2019_07_fis_AcctClsrsDtls.csv,2019_07_fis_AcctClsrsDtls.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.116,[classifier.Oportun SSN],,,112,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_10_experian_AddressInformation.csv,2018_10_experian_AddressInformation.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.804,[classifier.Oportun SSN],,,275,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\02\fis\aggregation/2019_02_fis_AcctClsrsSumm.csv,2019_02_fis_AcctClsrsSumm.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:26.838,[classifier.Oportun SSN],,,3,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Card\Rahul_Vemulapally\validation harness/vh_inputs_20140502.csv,vh_inputs_20140502.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-30 22:30:04.845,[classifier.Oportun SSN],,,3,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\06\fis\aggregation/2019_06_fis_AcctClsrsSumm.csv,2019_06_fis_AcctClsrsSumm.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.090,[classifier.Oportun SSN],,,16,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_10_worknumber_TSVEMPLOYER_V100.csv,2018_10_worknumber_TSVEMPLOYER_V100.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.839,[classifier.Oportun SSN],,,16,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_07_fis_PrevAcctInqDtls.csv,2019_07_fis_PrevAcctInqDtls.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:28.054,[classifier.Oportun SSN],,,143,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Loss Forecasting\201811 CA_Fire/payerNov.csv,payerNov.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-29 18:02:43.815,[classifier.Oportun SSN],,,1,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_08_experian_EmploymentInformation.csv,2018_08_experian_EmploymentInformation.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.734,[classifier.Oportun SSN],,,19,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\MandipShah/routing_numbers.csv,routing_numbers.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:26.205,[classifier.Oportun SSN],,,4,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\DM2020TR\From_EXP/NOTC.C0852058.P01.081320.0647.TXT,NOTC.C0852058.P01.081320.0647.TXT,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:00.634,[classifier.Oportun SSN],,,20,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_06_transunion_trade.csv,2018_06_transunion_trade.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.685,[classifier.Oportun SSN],,,1127,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\DM2020TR\From_EXP/NOTC.C0852058.P01.082120.1200.TXT,NOTC.C0852058.P01.082120.1200.TXT,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:00.636,[classifier.Oportun SSN],,,22,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\DM2020TR\From_EXP/NOTC.C0852058.P01.082120.0052.TXT,NOTC.C0852058.P01.082120.0052.TXT,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:00.636,[classifier.Oportun SSN],,,22,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Loss Forecasting\Allowance\2017 Q2/principal_results201706.csv,principal_results201706.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-29 18:02:44.006,[classifier.Oportun SSN],,,2,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\07\teletrack\aggregation/2019_07_teletrack_ChargeOff.csv,2019_07_teletrack_ChargeOff.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.130,[classifier.Oportun SSN],,,12,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Fraud\MichaelDong/fraudcheck_02112020_concat.csv,fraudcheck_02112020_concat.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:49:41.048,[classifier.Oportun SSN],,,4,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\model_validation\9\teletrack\aggregation/2019_09_teletrack_Fraud_Comply360CM1.csv,2019_09_teletrack_Fraud_Comply360CM1.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:26.685,[classifier.Oportun SSN],,,27,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\07\clarity\aggregation/2019_07_clarity_inquiry.csv,2019_07_clarity_inquiry.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.111,[classifier.Oportun SSN],,,443,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\11\fis\aggregation/2019_11_fis_AcctClsrsSumm.csv,2019_11_fis_AcctClsrsSumm.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.218,[classifier.Oportun SSN],,,23,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\04\teletrack\aggregation/2019_04_teletrack_PreviousInquiries.csv,2019_04_teletrack_PreviousInquiries.csv,S-1-5-21-498304819-3224205621-3506385323-12592,2020-09-18 18:54:27.058,[classifier.Oportun SSN],,,9,No,
SAS Workspaces (DataScience),file,Workspaces/Shared\DM\DM2020TR\From_EXP/NOTC.C0852058.P01.081520.0335.TXT,NOTC.C0852058.P01.081520.0335.TXT,S-1-5-21-498304819-3224205621-3506385323-20831,2020-09-28 20:22:00.634,[classifier.Oportun SSN],,,24,No,
